UF;Cod;Date;indGeneral;O1;O2;O3;O4;C1;C2;C3
PA;15;04-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;05-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;06-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;07-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;08-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;09-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;10-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;11-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;12-May-2020 00:00:00;46.5986394557823;0.833333333333333;1;0.5;0;0.928571428571429;0;0
PA;15;13-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;14-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;15-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;16-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;17-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;18-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;19-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;20-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;21-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;22-May-2020 00:00:00;60.8843537414966;0.833333333333333;1;0.5;0;0.928571428571429;0;1
PA;15;23-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;24-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;25-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;26-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;27-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;28-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;29-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;30-May-2020 00:00:00;58.843537414966;0.833333333333333;1;0.5;0;0.785714285714286;0;1
PA;15;31-May-2020 00:00:00;50;0.5;1;0.5;0;0.5;0;1
PB;25;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;16-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PB;25;17-Mar-2020 00:00:00;15.4761904761905;0.333333333333333;0;0.75;0;0;0;0
PB;25;18-Mar-2020 00:00:00;15.4761904761905;0.333333333333333;0;0.75;0;0;0;0
PB;25;19-Mar-2020 00:00:00;29.7619047619048;0.333333333333333;1;0.75;0;0;0;0
PB;25;20-Mar-2020 00:00:00;29.7619047619048;0.333333333333333;1;0.75;0;0;0;0
PB;25;21-Mar-2020 00:00:00;30.952380952381;0.333333333333333;1;0.75;0;0;0.0833333333333333;0
PB;25;22-Mar-2020 00:00:00;37.0748299319728;0.333333333333333;1;0.75;0;0.428571428571429;0.0833333333333333;0
PB;25;23-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;24-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;25-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;26-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;27-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;28-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;29-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;30-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;31-Mar-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;01-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;02-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;03-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;04-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;05-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;06-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;07-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;08-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;09-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;10-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;11-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;12-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;13-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;14-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;15-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;16-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;17-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;18-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;19-Apr-2020 00:00:00;35.8843537414966;0.333333333333333;1;0.75;0;0.428571428571429;0;0
PB;25;20-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;21-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;22-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;23-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;24-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;25-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;26-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;27-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;28-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;29-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;30-Apr-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;01-May-2020 00:00:00;39.4557823129252;0.333333333333333;1;0.75;0;0.428571428571429;0;0.25
PB;25;02-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;03-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;04-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;05-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;06-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;07-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;08-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;09-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;10-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;11-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;12-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;13-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;14-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;15-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;16-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;17-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;18-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;19-May-2020 00:00:00;50.1700680272109;0.333333333333333;1;0.75;0;0.428571428571429;0;1
PB;25;20-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;21-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;22-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;23-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;24-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;25-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;26-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;27-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;28-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;29-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;30-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PB;25;31-May-2020 00:00:00;52.5510204081633;0.333333333333333;1;0.75;0;0.428571428571429;0.166666666666667;1
PE;26;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PE;26;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PE;26;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PE;26;14-Mar-2020 00:00:00;4.76190476190476;0.333333333333333;0;0;0;0;0;0
PE;26;15-Mar-2020 00:00:00;4.76190476190476;0.333333333333333;0;0;0;0;0;0
PE;26;16-Mar-2020 00:00:00;8.33333333333333;0.333333333333333;0;0.25;0;0;0;0
PE;26;17-Mar-2020 00:00:00;17.1768707482993;0.666666666666667;0;0.25;0;0.285714285714286;0;0
PE;26;18-Mar-2020 00:00:00;31.4625850340136;0.666666666666667;1;0.25;0;0.285714285714286;0;0
PE;26;19-Mar-2020 00:00:00;31.4625850340136;0.666666666666667;1;0.25;0;0.285714285714286;0;0
PE;26;20-Mar-2020 00:00:00;31.4625850340136;0.666666666666667;1;0.25;0;0.285714285714286;0;0
PE;26;21-Mar-2020 00:00:00;39.625850340136;0.666666666666667;1;0.25;0;0.857142857142857;0;0
PE;26;22-Mar-2020 00:00:00;39.625850340136;0.666666666666667;1;0.25;0;0.857142857142857;0;0
PE;26;23-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;24-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;25-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;26-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;27-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;28-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;29-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;30-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;31-Mar-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;01-Apr-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;02-Apr-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;03-Apr-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;04-Apr-2020 00:00:00;44.3877551020408;1;1;0.25;0;0.857142857142857;0;0
PE;26;05-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;06-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;07-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;08-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;09-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;10-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;11-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;12-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;13-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;14-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;15-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;16-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;17-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;18-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;19-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;20-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;21-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;22-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;23-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;24-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;25-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;26-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;27-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;28-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;29-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;30-Apr-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;01-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;02-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;03-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;04-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;05-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;06-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;07-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;08-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;09-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;10-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;11-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;12-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;13-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;14-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;15-May-2020 00:00:00;46.7687074829932;1;1;0.25;0;0.857142857142857;0.166666666666667;0
PE;26;16-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;17-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;18-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;19-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;20-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;21-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;22-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;23-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;24-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;25-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;26-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;27-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;28-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;29-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;30-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PE;26;31-May-2020 00:00:00;51.530612244898;1;1;0.25;0;0.857142857142857;0.5;0
PI;22;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PI;22;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PI;22;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PI;22;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PI;22;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
PI;22;16-Mar-2020 00:00:00;15.4761904761905;0.0833333333333333;1;0;0;0;0;0
PI;22;17-Mar-2020 00:00:00;15.4761904761905;0.0833333333333333;1;0;0;0;0;0
PI;22;18-Mar-2020 00:00:00;15.4761904761905;0.0833333333333333;1;0;0;0;0;0
PI;22;19-Mar-2020 00:00:00;21.5986394557823;0.0833333333333333;1;0;0;0.428571428571429;0;0
PI;22;20-Mar-2020 00:00:00;23.6394557823129;0.0833333333333333;1;0;0;0.571428571428571;0;0
PI;22;21-Mar-2020 00:00:00;23.6394557823129;0.0833333333333333;1;0;0;0.571428571428571;0;0
PI;22;22-Mar-2020 00:00:00;23.6394557823129;0.0833333333333333;1;0;0;0.571428571428571;0;0
PI;22;23-Mar-2020 00:00:00;23.6394557823129;0.0833333333333333;1;0;0;0.571428571428571;0;0
PI;22;24-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;25-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;26-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;27-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;28-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;29-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;30-Mar-2020 00:00:00;27.7210884353741;0.0833333333333333;1;0;0;0.857142857142857;0;0
PI;22;31-Mar-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;01-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;02-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;03-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;04-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;05-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;06-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;07-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;08-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;09-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;10-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;11-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;12-Apr-2020 00:00:00;28.9115646258503;0;1;0;0;0.857142857142857;0.166666666666667;0
PI;22;13-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;14-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;15-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;16-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;17-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;18-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;19-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;20-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;21-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;22-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;23-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;24-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;25-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;26-Apr-2020 00:00:00;26.530612244898;0;1;0;0;0.857142857142857;0;0
PI;22;27-Apr-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;28-Apr-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;29-Apr-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;30-Apr-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;01-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;02-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;03-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;04-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;05-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;06-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;07-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;08-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;09-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;10-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;11-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;12-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;13-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;14-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;15-May-2020 00:00:00;45.2380952380952;0;1;0;0;1;0.166666666666667;1
PI;22;16-May-2020 00:00:00;45.2380952380952;0;1;0;0;1;0.166666666666667;1
PI;22;17-May-2020 00:00:00;43.1972789115646;0;1;0;0;0.857142857142857;0.166666666666667;1
PI;22;18-May-2020 00:00:00;28.5714285714286;0;1;0;0;0;0;1
PI;22;19-May-2020 00:00:00;28.5714285714286;0;1;0;0;0;0;1
PI;22;20-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;21-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;22-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;23-May-2020 00:00:00;45.2380952380952;0;1;0;0;1;0.166666666666667;1
PI;22;24-May-2020 00:00:00;43.1972789115646;0;1;0;0;0.857142857142857;0.166666666666667;1
PI;22;25-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
PI;22;26-May-2020 00:00:00;40.8163265306122;0;1;0;0;0.857142857142857;0;1
