state,name,indUF,indCAP,indInland,date
22,PI,32.2509913968084,32.4453448603923,32.1813430383583,14-Mar-2020 00:00:00
22,PI,33.1825344767287,33.4403872782627,33.0901305441337,15-Mar-2020 00:00:00
22,PI,34.1208034761662,34.5582655637879,33.9640348972834,16-Mar-2020 00:00:00
22,PI,35.4224172544166,36.1346433905966,35.1671844413991,17-Mar-2020 00:00:00
22,PI,37.6081322591401,38.6525295561606,37.2338628431705,18-Mar-2020 00:00:00
22,PI,40.3074238842898,41.6556468229339,39.8242757439387,19-Mar-2020 00:00:00
22,PI,43.4917163415196,45.3634768714688,42.8209536706686,20-Mar-2020 00:00:00
22,PI,46.6205103065627,48.980881111649,45.7746496315,21-Mar-2020 00:00:00
22,PI,49.4972745220453,52.2033786126134,48.5275171314247,22-Mar-2020 00:00:00
22,PI,51.9323550067949,54.9925192295543,50.8357168982029,23-Mar-2020 00:00:00
22,PI,53.8219931117513,57.1892555606146,52.6153035179083,24-Mar-2020 00:00:00
22,PI,54.2641640992207,57.7491253736521,53.0152960443348,25-Mar-2020 00:00:00
22,PI,53.872782242585,57.3977179260694,52.6095889890676,26-Mar-2020 00:00:00
22,PI,53.2885968704735,56.827058135431,52.020556599932,27-Mar-2020 00:00:00
22,PI,52.4285434587893,55.8305061268764,51.2094187209451,28-Mar-2020 00:00:00
22,PI,51.128670352299,54.4902954954195,49.9240009390271,29-Mar-2020 00:00:00
22,PI,50.3321897338402,53.5649215714783,49.173710426865,30-Mar-2020 00:00:00
22,PI,49.4952698472542,52.6797139730399,48.3540948877385,31-Mar-2020 00:00:00
22,PI,48.8944353991997,52.1542297614253,47.7262579866272,01-Apr-2020 00:00:00
22,PI,48.5827044786208,51.8929131862901,47.3964606198027,02-Apr-2020 00:00:00
22,PI,48.2579569902559,51.5590977045633,47.0749627305982,03-Apr-2020 00:00:00
22,PI,47.8935721701662,51.2249258863935,46.6997508022658,04-Apr-2020 00:00:00
22,PI,47.5123276836289,50.9448810319952,46.2822404930143,05-Apr-2020 00:00:00
22,PI,46.9840328788147,50.4659403441705,45.7362591846117,06-Apr-2020 00:00:00
22,PI,48.2133014235193,51.8230271467828,46.9197228762457,07-Apr-2020 00:00:00
22,PI,47.9630268727047,51.63137848588,46.6484391963951,08-Apr-2020 00:00:00
22,PI,47.6591230638891,51.3202620850346,46.3471200865388,09-Apr-2020 00:00:00
22,PI,47.4982296409371,51.1368564179218,46.1942941341731,10-Apr-2020 00:00:00
22,PI,47.4048764513375,51.0700630072593,46.0914230025227,11-Apr-2020 00:00:00
22,PI,47.7202693093225,51.2677254255441,46.4490056507668,12-Apr-2020 00:00:00
22,PI,47.3019605617269,50.7984890591741,46.0489472856547,13-Apr-2020 00:00:00
22,PI,45.5641783581342,49.2197491963386,44.2541707905607,14-Apr-2020 00:00:00
22,PI,45.0893606996905,48.6129645544997,43.8266447192778,15-Apr-2020 00:00:00
22,PI,44.9677657792571,48.4972600955802,43.7029388975649,16-Apr-2020 00:00:00
22,PI,44.7451154773656,48.2138740430029,43.5020538128015,17-Apr-2020 00:00:00
22,PI,45.7312296820649,49.2909051149931,44.4555871185269,18-Apr-2020 00:00:00
22,PI,45.3849954309602,48.8834792034118,44.1312814640341,19-Apr-2020 00:00:00
22,PI,45.4391889853313,49.0251769084475,44.1541170979494,20-Apr-2020 00:00:00
22,PI,45.1280243144433,48.452884730113,43.9365298807607,21-Apr-2020 00:00:00
22,PI,45.1869554975861,48.5266600477579,43.9901415312251,22-Apr-2020 00:00:00
22,PI,44.863544306206,48.1321082362499,43.6922242380224,23-Apr-2020 00:00:00
22,PI,44.8769097934309,48.1129933112638,43.7172293809064,24-Apr-2020 00:00:00
22,PI,43.6785317946956,46.7276950002165,42.5858360022209,25-Apr-2020 00:00:00
22,PI,43.5355819574706,46.6955637321688,42.403173307367,26-Apr-2020 00:00:00
22,PI,43.5790163863293,46.5950014623865,42.4982102829344,27-Apr-2020 00:00:00
22,PI,44.3166322228084,47.4650675593872,43.1883613454315,28-Apr-2020 00:00:00
22,PI,43.9296344380047,47.0187222769962,42.8226312844381,29-Apr-2020 00:00:00
22,PI,43.5991207723004,46.6396303066219,42.5095261028131,30-Apr-2020 00:00:00
22,PI,43.4725956770547,46.4887603162376,42.3917252255555,01-May-2020 00:00:00
22,PI,43.4573993212491,46.3634920352099,42.4159741606225,02-May-2020 00:00:00
22,PI,43.7836527206634,46.5032261993021,42.8090684504434,03-May-2020 00:00:00
22,PI,44.1229430457679,46.7193957826716,43.1924802303184,04-May-2020 00:00:00
22,PI,43.3533211250197,45.6216766825734,42.5404349636336,05-May-2020 00:00:00
22,PI,43.5675940169602,45.7829892911637,42.7736866621793,06-May-2020 00:00:00
22,PI,43.2932308114762,45.3676834739053,42.549831543172,07-May-2020 00:00:00
22,PI,43.3878499746933,45.4889181398795,42.6349127951928,08-May-2020 00:00:00
22,PI,43.6713289528563,45.8125306673303,42.9040095453517,09-May-2020 00:00:00
22,PI,43.7860867661609,45.8808980440122,43.0353918000167,10-May-2020 00:00:00
22,PI,43.642369354115,45.6990783638737,42.9053286876006,11-May-2020 00:00:00
22,PI,44.8623499502174,47.0404259754464,44.0818162929345,12-May-2020 00:00:00
22,PI,45.5886292209846,47.7182868103729,44.8254467573097,13-May-2020 00:00:00
22,PI,47.1573402520711,49.587627162161,46.2864244951338,14-May-2020 00:00:00
22,PI,46.9841114043712,49.2973885164683,46.1551271890823,15-May-2020 00:00:00
22,PI,46.6869121963556,48.9359381581001,45.8809529741287,16-May-2020 00:00:00
22,PI,46.4017020790912,48.6943122007244,45.5801240706862,17-May-2020 00:00:00
22,PI,46.249364855437,48.6536008147826,45.3877846972687,18-May-2020 00:00:00
22,PI,45.6096379289907,48.150831593524,44.6989777124201,19-May-2020 00:00:00
22,PI,45.2153361928751,47.7843133666101,44.2947194992126,20-May-2020 00:00:00
22,PI,44.8597718335698,47.3617353870474,43.96317008957,21-May-2020 00:00:00
22,PI,44.8468656588724,47.3336726284964,43.9556954166615,22-May-2020 00:00:00
22,PI,44.7654546618931,47.2119522698774,43.8887296516662,23-May-2020 00:00:00
22,PI,44.5897869161543,47.0874800284312,43.6947155241946,24-May-2020 00:00:00
22,PI,44.5322596765238,NaN,NaN,25-May-2020 00:00:00
22,PI,44.1683628057956,NaN,NaN,26-May-2020 00:00:00
22,PI,43.9286008076186,NaN,NaN,27-May-2020 00:00:00
22,PI,43.7630854478652,NaN,NaN,28-May-2020 00:00:00
41,PR,30.3967095774729,30.0242247245091,30.472172845992,01-Mar-2020 00:00:00
41,PR,30.9412133651836,30.5696718143371,31.0164855261705,02-Mar-2020 00:00:00
41,PR,31.2704194629904,30.8724393053898,31.3510479322,03-Mar-2020 00:00:00
41,PR,31.3801003046414,31.0360090930267,31.44981118628,04-Mar-2020 00:00:00
41,PR,31.3295585649598,30.9206884469852,31.4123932769128,05-Mar-2020 00:00:00
41,PR,31.6070815875433,31.1895676176,31.6916674937179,06-Mar-2020 00:00:00
41,PR,31.7151050402411,31.3107900087841,31.7970169181131,07-Mar-2020 00:00:00
41,PR,31.4303185423941,31.07602350773,31.5020966593379,08-Mar-2020 00:00:00
41,PR,31.3688506473446,31.0090553962956,31.4417430761931,09-Mar-2020 00:00:00
41,PR,31.6230199884328,31.2986988911575,31.6887255596939,10-Mar-2020 00:00:00
41,PR,32.0711103142512,31.7752143118317,32.131057126334,11-Mar-2020 00:00:00
41,PR,32.2222666518102,31.9729219307304,32.2727824445757,12-Mar-2020 00:00:00
41,PR,32.421231888046,32.2433988829953,32.4572598223496,13-Mar-2020 00:00:00
41,PR,32.5600354543065,32.5497413944174,32.5621209710715,14-Mar-2020 00:00:00
41,PR,33.4605599236276,33.5972936821776,33.4328584580378,15-Mar-2020 00:00:00
41,PR,34.5175165408783,34.8816712354506,34.4437409140836,16-Mar-2020 00:00:00
41,PR,35.9830354726416,36.5881367411207,35.8604454689378,17-Mar-2020 00:00:00
41,PR,38.4753343446828,39.278219109262,38.3126745530236,18-Mar-2020 00:00:00
41,PR,41.7793384000557,42.6987826772984,41.5930643278894,19-Mar-2020 00:00:00
41,PR,44.8726449726526,45.9397015905748,44.6564654973195,20-Mar-2020 00:00:00
41,PR,48.2967169717924,49.4842649206465,48.0561266523994,21-Mar-2020 00:00:00
41,PR,51.1129157387293,52.449392143137,50.8421533789376,22-Mar-2020 00:00:00
41,PR,53.4249079628408,54.850836570546,53.1360231060311,23-Mar-2020 00:00:00
41,PR,55.1388744414321,56.6599213604019,54.8307191670285,24-Mar-2020 00:00:00
41,PR,55.4253422845725,56.9711511073298,55.1121703922322,25-Mar-2020 00:00:00
41,PR,55.0201003728762,56.558078762316,54.7085148808615,26-Mar-2020 00:00:00
41,PR,54.5585375263222,56.2072980609326,54.2245082149103,27-Mar-2020 00:00:00
41,PR,53.6647357617658,55.3786458193542,53.3175075352645,28-Mar-2020 00:00:00
41,PR,52.4763200480704,54.1748271552048,52.1322123698996,29-Mar-2020 00:00:00
41,PR,51.774009546562,53.4814277449117,51.4280965330499,30-Mar-2020 00:00:00
41,PR,51.1234952446066,52.8461659026896,50.7744921713102,31-Mar-2020 00:00:00
41,PR,50.5158573630529,52.1418065571333,50.1864494967871,01-Apr-2020 00:00:00
41,PR,49.8572656837315,51.4924583801115,49.5259851375686,02-Apr-2020 00:00:00
41,PR,49.5567404497606,51.2029490859799,49.2232281381461,03-Apr-2020 00:00:00
41,PR,48.9815557987747,50.66694639844,48.6401054488613,04-Apr-2020 00:00:00
41,PR,48.6765270641732,50.4685871120099,48.3134661033957,05-Apr-2020 00:00:00
41,PR,47.8876073794578,49.7707038823406,47.5061029614565,06-Apr-2020 00:00:00
41,PR,49.1824188120592,50.8702499156898,48.8404740302122,07-Apr-2020 00:00:00
41,PR,48.6220827012883,50.5110584289276,48.2393871864868,08-Apr-2020 00:00:00
41,PR,47.9522523596465,49.9952076387749,47.538361481737,09-Apr-2020 00:00:00
41,PR,47.5235833542756,49.637201258416,47.0953766388142,10-Apr-2020 00:00:00
41,PR,47.496366509698,49.6235307913797,47.0654153767987,11-Apr-2020 00:00:00
41,PR,47.4696807016386,49.5881220079685,47.0404967928989,12-Apr-2020 00:00:00
41,PR,47.2362219972903,49.2915197965085,46.8198305964727,13-Apr-2020 00:00:00
41,PR,45.0487708811553,47.394006721432,44.573639716634,14-Apr-2020 00:00:00
41,PR,44.9839809673061,47.3137870856729,44.511975774857,15-Apr-2020 00:00:00
41,PR,45.2818497072905,47.6401550136949,44.8040707448147,16-Apr-2020 00:00:00
41,PR,45.0628743765167,47.4599362915701,44.5772435501541,17-Apr-2020 00:00:00
41,PR,46.0700140748643,48.4109541984197,45.5957531976093,18-Apr-2020 00:00:00
41,PR,45.60212767442,48.0246938062904,45.1113298418108,19-Apr-2020 00:00:00
41,PR,45.5960267983137,48.1480257409458,45.0790066297464,20-Apr-2020 00:00:00
41,PR,45.395397037937,47.9747837723162,44.8728282617786,21-Apr-2020 00:00:00
41,PR,45.1101791571855,47.6343696950126,44.5987928099729,22-Apr-2020 00:00:00
41,PR,44.6272593598599,47.0506259018345,44.1362993688109,23-Apr-2020 00:00:00
41,PR,44.4073179100678,46.8468589138317,43.9130810669711,24-Apr-2020 00:00:00
41,PR,42.8876892843345,45.4371944039672,42.3711743498275,25-Apr-2020 00:00:00
41,PR,42.8190575046324,45.3357837616868,42.3091833773658,26-Apr-2020 00:00:00
41,PR,42.3940924666839,44.8441007637196,41.8977350107447,27-Apr-2020 00:00:00
41,PR,43.9351077956322,46.2339364899732,43.4693784494321,28-Apr-2020 00:00:00
41,PR,43.6521265066729,45.921483654422,43.192367924697,29-Apr-2020 00:00:00
